turbine_id,farm_id,timestamp,received_at,power_output_kw,wind_speed_ms,rotor_rpm,blade_pitch_deg,gearbox_temp_c
TURB030,FARM07,2026-01-01T02:55:00Z,2026-01-01T02:56:00Z,3496.5,12.6,16.0,2.9,81.8
TURB030,FARM07,2026-01-01T03:00:00Z,2026-01-01T03:01:00Z,3271.7,12.9,16.0,3.4,82.4
TURB030,FARM07,2026-01-01T03:05:00Z,2026-01-01T03:06:00Z,3157.1,12.5,15.4,2.6,82.9
TURB030,FARM07,2026-01-01T03:10:00Z,2026-01-01T03:15:00Z,3500.0,12.8,16.3,3.4,83.8
TURB030,FARM07,2026-01-01T03:15:00Z,2026-01-01T03:17:00Z,3251.2,12.0,15.4,3.0,84.2
TURB030,FARM07,2026-01-01T03:20:00Z,2026-01-01T03:23:00Z,3202.0,12.1,15.7,2.3,84.6
TURB030,FARM07,2026-01-01T03:25:00Z,2026-01-01T03:30:00Z,3411.4,12.5,16.5,2.7,85.2
TURB030,FARM07,2026-01-01T03:30:00Z,2026-01-01T03:33:00Z,3157.0,11.2,14.6,2.4,84.8
TURB030,FARM07,2026-01-01T03:35:00Z,2026-01-01T03:38:00Z,3407.1,12.1,16.2,2.6,85.2
TURB030,FARM07,2026-01-01T03:40:00Z,2026-01-01T03:43:00Z,3225.3,11.7,15.4,3.0,85.3
TURB030,FARM07,2026-01-01T03:45:00Z,2026-01-01T03:48:00Z,3246.4,12.5,16.0,3.1,85.5
TURB030,FARM07,2026-01-01T03:50:00Z,2026-01-01T03:55:00Z,3500.0,12.5,16.3,3.3,86.0
TURB030,FARM07,2026-01-01T03:55:00Z,2026-01-01T03:59:00Z,3046.0,12.2,16.0,2.4,85.8
TURB030,FARM07,2026-01-01T04:00:00Z,2026-01-01T04:14:00Z,3497.3,12.5,15.6,2.7,86.2
TURB030,FARM07,2026-01-01T04:05:00Z,2026-01-01T04:06:00Z,3500.0,13.5,15.8,4.5,86.2
TURB030,FARM07,2026-01-01T04:10:00Z,2026-01-01T04:13:00Z,3500.0,13.3,16.1,4.7,86.4
TURB030,FARM07,2026-01-01T04:15:00Z,2026-01-01T04:16:00Z,3272.5,12.9,16.1,4.6,86.5
TURB030,FARM07,2026-01-01T04:20:00Z,2026-01-01T04:25:00Z,3500.0,11.8,15.4,2.4,86.7
TURB030,FARM07,2026-01-01T04:25:00Z,2026-01-01T04:30:00Z,3374.7,12.6,15.6,3.4,86.9
TURB030,FARM07,2026-01-01T04:30:00Z,2026-01-01T04:34:00Z,3357.0,11.3,15.6,1.2,86.8
TURB030,FARM07,2026-01-01T04:35:00Z,2026-01-01T04:40:00Z,3199.3,12.4,16.2,2.5,86.6
TURB030,FARM07,2026-01-01T04:40:00Z,2026-01-01T04:45:00Z,3363.5,11.8,16.3,2.0,86.8
TURB030,FARM07,2026-01-01T04:45:00Z,2026-01-01T04:48:00Z,3175.0,11.6,15.4,2.0,86.9
TURB030,FARM07,2026-01-01T04:50:00Z,2026-01-01T04:53:00Z,3208.1,11.4,15.5,2.1,86.7
TURB030,FARM07,2026-01-01T04:55:00Z,2026-01-01T04:59:00Z,3062.8,11.3,14.9,1.9,86.1
TURB030,FARM07,2026-01-01T05:00:00Z,2026-01-01T05:05:00Z,3236.3,11.1,14.8,1.6,86.3
TURB030,FARM07,2026-01-01T05:05:00Z,2026-01-01T05:09:00Z,3117.6,11.5,15.4,3.6,86.1
TURB030,FARM07,2026-01-01T05:10:00Z,2026-01-01T05:15:00Z,2995.8,10.5,14.0,1.2,85.7
TURB030,FARM07,2026-01-01T05:15:00Z,2026-01-01T05:32:00Z,3136.2,11.1,14.6,2.6,85.5
TURB030,FARM07,2026-01-01T05:25:00Z,2026-01-01T05:30:00Z,2269.3,8.8,11.8,2.6,84.4
TURB030,FARM07,2026-01-01T05:30:00Z,2026-01-01T05:35:00Z,2275.9,8.9,11.5,1.9,83.7
TURB030,FARM07,2026-01-01T05:35:00Z,2026-01-01T05:37:00Z,2332.8,8.8,11.6,2.2,83.3
TURB030,FARM07,2026-01-01T05:40:00Z,2026-01-01T05:43:00Z,1970.2,8.2,11.3,2.4,81.9
TURB030,FARM07,2026-01-01T05:45:00Z,2026-01-01T05:46:00Z,1958.6,8.5,11.3,3.0,81.1
TURB030,FARM07,2026-01-01T05:50:00Z,2026-01-01T05:55:00Z,1855.8,8.2,10.8,1.4,80.0
TURB030,FARM07,2026-01-01T05:55:00Z,2026-01-01T05:58:00Z,2295.1,9.6,12.9,2.2,80.1
TURB030,FARM07,2026-01-01T06:00:00Z,2026-01-01T06:17:00Z,2709.6,10.3,13.5,2.5,80.5
TURB030,FARM07,2026-01-01T06:05:00Z,2026-01-01T06:07:00Z,2508.3,9.5,12.2,3.7,80.4
TURB030,FARM07,2026-01-01T06:10:00Z,2026-01-01T06:12:00Z,2783.6,10.3,13.7,0.7,80.8
TURB030,FARM07,2026-01-01T06:15:00Z,2026-01-01T06:18:00Z,2340.4,10.2,13.8,1.4,80.8
TURB030,FARM07,2026-01-01T06:20:00Z,2026-01-01T06:25:00Z,2497.0,10.1,13.6,3.0,80.9
TURB030,FARM07,2026-01-01T06:25:00Z,2026-01-01T06:29:00Z,2928.7,10.2,13.9,0.9,81.4
TURB030,FARM07,2026-01-01T06:30:00Z,2026-01-01T06:33:00Z,2545.3,9.9,13.6,3.3,81.6
TURB030,FARM07,2026-01-01T06:35:00Z,2026-01-01T06:38:00Z,2703.8,9.8,12.8,3.3,81.4
TURB030,FARM07,2026-01-01T06:40:00Z,2026-01-01T06:43:00Z,2092.5,8.7,11.3,1.4,81.0
TURB030,FARM07,2026-01-01T06:45:00Z,2026-01-01T06:47:00Z,2376.3,9.0,11.9,3.8,81.0
TURB030,FARM07,2026-01-01T06:50:00Z,2026-01-01T06:54:00Z,1859.0,8.0,11.0,2.2,80.0
TURB030,FARM07,2026-01-01T06:55:00Z,2026-01-01T06:56:00Z,1800.1,8.4,11.0,1.8,79.2
TURB030,FARM07,2026-01-01T07:00:00Z,2026-01-01T07:05:00Z,2146.0,8.0,11.0,3.1,79.1
TURB030,FARM07,2026-01-01T07:05:00Z,2026-01-01T07:10:00Z,2202.5,8.7,11.1,-0.4,78.8
TURB030,FARM07,2026-01-01T07:10:00Z,2026-01-01T07:14:00Z,1786.6,8.1,10.9,3.7,78.1
TURB030,FARM07,2026-01-01T07:15:00Z,2026-01-01T07:19:00Z,1630.2,7.4,9.9,1.9,77.3
TURB030,FARM07,2026-01-01T07:20:00Z,2026-01-01T07:21:00Z,1831.3,8.1,10.5,3.7,77.1
TURB030,FARM07,2026-01-01T07:25:00Z,2026-01-01T07:40:00Z,1404.3,7.1,9.4,4.9,76.5
TURB030,FARM07,2026-01-01T07:30:00Z,2026-01-01T07:31:00Z,1639.3,7.1,10.1,3.6,75.9
TURB030,FARM07,2026-01-01T07:35:00Z,2026-01-01T07:36:00Z,1504.1,6.7,9.6,2.8,75.4
TURB030,FARM07,2026-01-01T07:40:00Z,2026-01-01T07:45:00Z,1491.1,7.0,9.2,3.2,74.9
TURB030,FARM07,2026-01-01T07:45:00Z,2026-01-01T07:50:00Z,1362.3,6.9,8.9,2.1,74.4
TURB030,FARM07,2026-01-01T07:50:00Z,2026-01-01T07:53:00Z,2156.7,8.2,10.8,2.0,74.7
TURB030,FARM07,2026-01-01T07:55:00Z,2026-01-01T07:58:00Z,1887.2,8.1,11.2,2.1,74.7
TURB030,FARM07,2026-01-01T08:00:00Z,2026-01-01T08:02:00Z,2333.4,8.7,11.8,3.7,75.2
TURB030,FARM07,2026-01-01T08:05:00Z,2026-01-01T08:09:00Z,1963.5,8.4,10.9,2.9,75.6
TURB030,FARM07,2026-01-01T08:10:00Z,2026-01-01T08:13:00Z,2223.9,8.6,11.4,2.6,76.0
TURB030,FARM07,2026-01-01T08:15:00Z,2026-01-01T08:16:00Z,2406.7,9.4,12.5,2.5,76.7
TURB030,FARM07,2026-01-01T08:20:00Z,2026-01-01T08:21:00Z,2721.9,9.9,13.6,2.8,77.8
TURB030,FARM07,2026-01-01T08:25:00Z,2026-01-01T08:27:00Z,2753.3,10.6,14.4,2.7,78.3
TURB030,FARM07,2026-01-01T08:30:00Z,2026-01-01T08:32:00Z,2583.4,10.8,14.7,0.2,78.6
TURB030,FARM07,2026-01-01T08:35:00Z,2026-01-01T08:38:00Z,3208.5,11.5,15.2,1.5,79.5
TURB030,FARM07,2026-01-01T08:40:00Z,2026-01-01T08:57:00Z,3151.7,10.4,14.1,3.6,80.1
TURB030,FARM07,2026-01-01T08:45:00Z,2026-01-01T08:49:00Z,3036.5,11.0,14.4,1.9,81.1
TURB030,FARM07,2026-01-01T08:50:00Z,2026-01-01T08:52:00Z,2752.7,10.9,14.5,3.4,81.3
TURB030,FARM07,2026-01-01T08:55:00Z,2026-01-01T09:18:00Z,2824.2,9.8,13.1,3.1,81.4
TURB030,FARM07,2026-01-01T09:00:00Z,2026-01-01T09:02:00Z,2386.5,9.6,12.1,2.6,81.1
TURB030,FARM07,2026-01-01T09:05:00Z,2026-01-01T09:08:00Z,2289.8,9.5,12.8,0.8,81.1
TURB030,FARM07,2026-01-01T09:10:00Z,2026-01-01T09:14:00Z,2869.7,10.6,14.2,3.0,81.4
TURB030,FARM07,2026-01-01T09:15:00Z,2026-01-01T09:16:00Z,2629.8,10.7,15.2,3.0,81.3
TURB030,FARM07,2026-01-01T09:20:00Z,2026-01-01T09:23:00Z,3049.5,10.5,13.9,3.0,81.8
TURB030,FARM07,2026-01-01T09:25:00Z,2026-01-01T09:29:00Z,2489.7,9.8,12.5,3.6,81.5
TURB030,FARM07,2026-01-01T09:30:00Z,2026-01-01T09:35:00Z,3004.7,10.5,13.7,3.7,81.7
TURB030,FARM07,2026-01-01T09:35:00Z,2026-01-01T09:39:00Z,2814.8,9.9,12.6,2.5,81.6
TURB030,FARM07,2026-01-01T09:40:00Z,2026-01-01T09:43:00Z,2339.8,9.3,11.9,2.1,81.3
TURB030,FARM07,2026-01-01T09:45:00Z,2026-01-01T09:48:00Z,2222.4,9.2,12.1,2.2,80.7
TURB030,FARM07,2026-01-01T09:50:00Z,2026-01-01T09:53:00Z,2660.9,10.2,13.2,3.4,80.9
TURB030,FARM07,2026-01-01T09:55:00Z,2026-01-01T09:57:00Z,2881.7,10.3,14.5,2.9,81.0
TURB030,FARM07,2026-01-01T10:00:00Z,2026-01-01T10:01:00Z,2885.0,10.2,13.6,2.5,81.2
TURB030,FARM07,2026-01-01T10:05:00Z,2026-01-01T10:07:00Z,3227.8,10.5,13.8,2.5,81.7
TURB030,FARM07,2026-01-01T10:10:00Z,2026-01-01T10:12:00Z,2302.0,9.4,12.5,1.4,81.1
TURB030,FARM07,2026-01-01T10:15:00Z,2026-01-01T10:16:00Z,2828.0,10.4,13.3,2.2,81.5
TURB030,FARM07,2026-01-01T10:20:00Z,2026-01-01T10:24:00Z,2736.4,10.1,13.2,1.4,81.7
TURB030,FARM07,2026-01-01T10:25:00Z,2026-01-01T10:30:00Z,2613.5,9.6,13.1,2.7,81.5
TURB030,FARM07,2026-01-01T10:30:00Z,2026-01-01T10:33:00Z,2537.6,9.7,12.8,1.9,81.2
TURB030,FARM07,2026-01-01T10:35:00Z,2026-01-01T10:37:00Z,2989.9,11.1,15.4,1.8,81.7
TURB030,FARM07,2026-01-01T10:40:00Z,2026-01-01T10:45:00Z,3034.2,10.7,13.7,2.0,81.8
TURB030,FARM07,2026-01-01T10:45:00Z,2026-01-01T10:46:00Z,2733.0,10.4,13.8,1.7,81.7
TURB030,FARM07,2026-01-01T10:50:00Z,2026-01-01T10:51:00Z,2418.3,10.2,13.5,4.0,81.5
TURB030,FARM07,2026-01-01T10:55:00Z,2026-01-01T10:59:00Z,2590.5,9.4,12.6,2.6,81.3
TURB030,FARM07,2026-01-01T11:00:00Z,2026-01-01T11:04:00Z,2673.2,9.6,12.7,3.4,81.6
TURB030,FARM07,2026-01-01T11:05:00Z,2026-01-01T11:09:00Z,2625.6,9.7,12.7,1.8,81.5
TURB030,FARM07,2026-01-01T11:10:00Z,2026-01-01T11:14:00Z,2117.6,9.2,12.8,3.1,81.1
TURB030,FARM07,2026-01-01T11:15:00Z,2026-01-01T11:20:00Z,2447.2,9.6,13.1,1.6,81.2
TURB030,FARM07,2026-01-01T11:25:00Z,2026-01-01T11:28:00Z,2529.9,10.3,14.3,3.9,81.7
TURB030,FARM07,2026-01-01T11:30:00Z,2026-01-01T11:33:00Z,2523.2,9.6,13.4,0.3,81.7
TURB030,FARM07,2026-01-01T11:35:00Z,2026-01-01T11:36:00Z,2624.4,9.3,12.5,2.9,81.9
TURB030,FARM07,2026-01-01T11:40:00Z,2026-01-01T11:45:00Z,2276.5,9.1,11.7,1.9,81.7
TURB030,FARM07,2026-01-01T11:45:00Z,2026-01-01T11:50:00Z,2167.6,9.1,11.9,3.2,81.0
TURB030,FARM07,2026-01-01T11:50:00Z,2026-01-01T11:53:00Z,2060.8,8.5,11.3,-0.3,80.6
TURB030,FARM07,2026-01-01T11:55:00Z,2026-01-01T11:59:00Z,2415.4,9.1,12.8,3.2,80.7
TURB030,FARM07,2026-01-01T12:00:00Z,2026-01-01T12:05:00Z,1870.3,8.8,11.5,2.1,80.2
TURB030,FARM07,2026-01-01T12:05:00Z,2026-01-01T12:06:00Z,2345.6,9.9,13.1,2.4,79.9
TURB030,FARM07,2026-01-01T12:10:00Z,2026-01-01T12:11:00Z,2413.5,9.7,13.4,1.9,80.0
TURB030,FARM07,2026-01-01T12:15:00Z,2026-01-01T12:18:00Z,2599.1,9.4,12.0,1.0,80.4
TURB030,FARM07,2026-01-01T12:20:00Z,2026-01-01T12:22:00Z,2475.6,9.3,12.2,2.7,80.4
TURB030,FARM07,2026-01-01T12:25:00Z,2026-01-01T12:27:00Z,2451.1,10.0,13.1,3.6,80.6
TURB030,FARM07,2026-01-01T12:30:00Z,2026-01-01T12:31:00Z,2884.6,10.4,14.1,2.4,80.9
TURB030,FARM07,2026-01-01T12:35:00Z,2026-01-01T12:38:00Z,2650.8,10.1,13.7,3.0,81.0
TURB030,FARM07,2026-01-01T12:40:00Z,2026-01-01T12:41:00Z,3159.7,10.7,14.6,2.6,81.8
TURB030,FARM07,2026-01-01T12:45:00Z,2026-01-01T12:47:00Z,2929.8,11.0,14.8,4.2,82.2
TURB030,FARM07,2026-01-01T12:50:00Z,2026-01-01T12:55:00Z,2589.6,10.2,13.0,2.1,82.4
TURB030,FARM07,2026-01-01T12:55:00Z,2026-01-01T12:59:00Z,2106.4,8.9,12.0,2.3,81.6
TURB030,FARM07,2026-01-01T13:00:00Z,2026-01-01T13:04:00Z,2333.2,9.0,11.7,3.4,81.1
TURB030,FARM07,2026-01-01T13:05:00Z,2026-01-01T13:10:00Z,2228.9,8.7,11.6,2.7,80.9
TURB030,FARM07,2026-01-01T13:10:00Z,2026-01-01T13:13:00Z,1916.5,8.5,11.8,1.5,80.1
TURB030,FARM07,2026-01-01T13:15:00Z,2026-01-01T13:20:00Z,2195.7,8.6,11.4,2.9,79.7
TURB030,FARM07,2026-01-01T13:20:00Z,2026-01-01T13:22:00Z,2049.0,8.4,11.6,1.7,79.5
TURB030,FARM07,2026-01-01T13:25:00Z,2026-01-01T13:27:00Z,2151.7,8.7,12.0,3.1,79.2
TURB030,FARM07,2026-01-01T13:30:00Z,2026-01-01T13:32:00Z,2618.2,9.0,12.6,2.3,79.5
TURB030,FARM07,2026-01-01T13:35:00Z,2026-01-01T13:37:00Z,2521.9,9.4,13.1,2.7,79.7
TURB030,FARM07,2026-01-01T13:40:00Z,2026-01-01T13:43:00Z,2827.8,10.2,13.8,1.6,80.2
TURB030,FARM07,2026-01-01T13:45:00Z,2026-01-01T13:50:00Z,2358.2,9.7,12.4,1.7,79.9
TURB030,FARM07,2026-01-01T13:50:00Z,2026-01-01T13:52:00Z,2146.1,8.8,12.1,2.5,79.8
TURB030,FARM07,2026-01-01T13:55:00Z,2026-01-01T13:57:00Z,2421.9,9.1,12.3,1.6,79.9
TURB030,FARM07,2026-01-01T14:00:00Z,2026-01-01T14:02:00Z,2243.2,8.2,10.8,3.1,79.8
TURB030,FARM07,2026-01-01T14:05:00Z,2026-01-01T14:09:00Z,2304.5,9.0,11.5,1.9,79.9
TURB030,FARM07,2026-01-01T14:10:00Z,2026-01-01T14:15:00Z,2158.3,9.0,12.3,1.8,80.3
TURB030,FARM07,2026-01-01T14:15:00Z,2026-01-01T14:19:00Z,2116.5,8.7,11.9,3.6,79.8
TURB030,FARM07,2026-01-01T14:20:00Z,2026-01-01T14:22:00Z,2102.0,8.6,11.8,0.9,79.4
TURB030,FARM07,2026-01-01T14:25:00Z,2026-01-01T14:39:00Z,1994.0,8.0,10.3,2.9,78.8
TURB030,FARM07,2026-01-01T14:30:00Z,2026-01-01T14:31:00Z,2274.6,8.7,11.1,2.9,79.2
TURB030,FARM07,2026-01-01T14:35:00Z,2026-01-01T14:36:00Z,2366.5,9.0,12.1,1.8,79.3
TURB030,FARM07,2026-01-01T14:45:00Z,2026-01-01T14:48:00Z,2674.1,9.7,13.2,3.4,80.2
TURB030,FARM07,2026-01-01T14:50:00Z,2026-01-01T14:54:00Z,2525.6,9.5,12.1,3.0,80.4
TURB030,FARM07,2026-01-01T14:55:00Z,2026-01-01T14:57:00Z,2585.5,10.7,14.4,2.6,80.1
TURB030,FARM07,2026-01-01T15:00:00Z,2026-01-01T15:01:00Z,2829.0,11.0,14.6,4.2,80.6
TURB030,FARM07,2026-01-01T15:05:00Z,2026-01-01T15:07:00Z,2913.1,10.1,14.4,3.5,81.3
TURB030,FARM07,2026-01-01T15:10:00Z,2026-01-01T15:11:00Z,2666.4,10.3,13.8,2.6,81.3
TURB030,FARM07,2026-01-01T15:15:00Z,2026-01-01T15:16:00Z,2623.8,10.9,14.7,2.9,81.0
TURB030,FARM07,2026-01-01T15:20:00Z,2026-01-01T15:25:00Z,2964.7,10.3,14.0,0.5,81.3
TURB030,FARM07,2026-01-01T15:25:00Z,2026-01-01T15:26:00Z,2914.2,10.9,14.8,2.0,81.9
TURB030,FARM07,2026-01-01T15:30:00Z,2026-01-01T15:33:00Z,2751.7,10.6,13.7,2.9,82.0
TURB030,FARM07,2026-01-01T15:35:00Z,2026-01-01T15:39:00Z,3182.9,11.2,14.8,2.2,82.4
TURB030,FARM07,2026-01-01T15:40:00Z,2026-01-01T15:43:00Z,3285.7,11.8,16.0,1.4,83.5
TURB030,FARM07,2026-01-01T15:45:00Z,2026-01-01T15:47:00Z,3115.5,10.9,14.2,1.6,83.6
TURB030,FARM07,2026-01-01T15:50:00Z,2026-01-01T15:53:00Z,2648.4,10.2,13.6,0.3,83.4
TURB030,FARM07,2026-01-01T15:55:00Z,2026-01-01T15:56:00Z,2678.8,9.6,12.7,2.8,83.2
TURB030,FARM07,2026-01-01T16:00:00Z,2026-01-01T16:05:00Z,2672.3,10.0,13.0,2.6,83.2
TURB030,FARM07,2026-01-01T16:05:00Z,2026-01-01T16:06:00Z,2326.8,9.1,12.3,2.2,82.4
TURB030,FARM07,2026-01-01T16:10:00Z,2026-01-01T16:13:00Z,2409.9,9.8,13.3,3.7,82.1
TURB030,FARM07,2026-01-01T16:15:00Z,2026-01-01T16:17:00Z,2419.5,9.5,12.8,3.4,81.7
TURB030,FARM07,2026-01-01T16:20:00Z,2026-01-01T16:25:00Z,2820.1,10.3,13.7,1.8,81.9
TURB030,FARM07,2026-01-01T16:25:00Z,2026-01-01T16:27:00Z,2587.6,9.8,13.1,1.2,82.0
TURB030,FARM07,2026-01-01T16:30:00Z,2026-01-01T16:35:00Z,2870.5,10.0,13.4,3.3,82.6
TURB030,FARM07,2026-01-01T16:35:00Z,2026-01-01T16:37:00Z,2415.0,9.0,11.8,2.3,82.4
TURB030,FARM07,2026-01-01T16:40:00Z,2026-01-01T16:42:00Z,2451.2,9.3,12.6,2.5,82.1
TURB030,FARM07,2026-01-01T16:45:00Z,2026-01-01T16:46:00Z,2531.1,9.3,12.2,4.1,81.9
TURB030,FARM07,2026-01-01T16:50:00Z,2026-01-01T16:51:00Z,2300.2,8.8,11.7,1.5,81.4
TURB030,FARM07,2026-01-01T16:55:00Z,2026-01-01T16:56:00Z,3110.1,10.7,14.6,2.5,81.9
TURB030,FARM07,2026-01-01T17:00:00Z,2026-01-01T17:05:00Z,2813.8,10.1,13.6,3.4,81.9
TURB030,FARM07,2026-01-01T17:05:00Z,2026-01-01T17:07:00Z,3433.4,11.1,14.5,3.1,82.8
TURB030,FARM07,2026-01-01T17:10:00Z,2026-01-01T17:14:00Z,2886.2,10.6,14.1,4.7,82.9
TURB030,FARM07,2026-01-01T17:15:00Z,2026-01-01T17:19:00Z,3188.6,10.9,14.3,3.1,83.1
TURB030,FARM07,2026-01-01T17:20:00Z,2026-01-01T17:24:00Z,2870.1,10.4,14.1,1.6,83.2
TURB030,FARM07,2026-01-01T17:25:00Z,2026-01-01T17:29:00Z,2943.5,10.6,14.2,1.8,83.4
TURB030,FARM07,2026-01-01T17:30:00Z,2026-01-01T17:35:00Z,2745.9,10.6,14.2,2.7,83.4
TURB030,FARM07,2026-01-01T17:35:00Z,2026-01-01T17:40:00Z,2734.6,10.5,14.2,2.3,83.3
TURB030,FARM07,2026-01-01T17:40:00Z,2026-01-01T17:43:00Z,3500.0,11.5,15.2,2.1,83.9
TURB030,FARM07,2026-01-01T17:45:00Z,2026-01-01T17:49:00Z,2496.1,10.1,13.5,1.3,83.7
TURB030,FARM07,2026-01-01T17:50:00Z,2026-01-01T17:51:00Z,2885.9,10.3,13.9,4.2,83.3
TURB030,FARM07,2026-01-01T17:55:00Z,2026-01-01T17:59:00Z,2322.0,9.9,13.5,1.7,83.0
TURB030,FARM07,2026-01-01T18:00:00Z,2026-01-01T18:04:00Z,2549.5,9.8,13.5,2.9,82.7
TURB030,FARM07,2026-01-01T18:05:00Z,2026-01-01T18:07:00Z,2847.0,10.4,13.3,1.3,83.2
TURB030,FARM07,2026-01-01T18:10:00Z,2026-01-01T18:13:00Z,2241.4,9.1,12.3,2.1,82.5
TURB030,FARM07,2026-01-01T18:15:00Z,2026-01-01T18:17:00Z,2645.5,10.2,13.8,3.1,82.0
TURB030,FARM07,2026-01-01T18:20:00Z,2026-01-01T18:21:00Z,2372.9,9.5,12.1,3.3,82.0
TURB030,FARM07,2026-01-01T18:25:00Z,2026-01-01T18:28:00Z,2337.2,9.1,12.4,2.4,81.6
TURB030,FARM07,2026-01-01T18:30:00Z,2026-01-01T18:32:00Z,2725.2,9.6,13.2,2.9,81.5
TURB030,FARM07,2026-01-01T18:35:00Z,2026-01-01T18:40:00Z,2026.9,8.0,11.1,3.8,80.9
TURB030,FARM07,2026-01-01T18:40:00Z,2026-01-01T18:44:00Z,2212.4,8.7,11.8,2.9,80.3
TURB030,FARM07,2026-01-01T18:45:00Z,2026-01-01T18:50:00Z,2060.9,8.2,11.4,0.9,79.8
TURB030,FARM07,2026-01-01T18:50:00Z,2026-01-01T18:52:00Z,1831.1,7.6,9.5,2.3,78.9
TURB030,FARM07,2026-01-01T18:55:00Z,2026-01-01T18:56:00Z,1790.1,7.9,10.3,3.6,78.6
TURB030,FARM07,2026-01-01T19:00:00Z,2026-01-01T19:03:00Z,1248.7,6.2,8.1,2.1,77.2
TURB030,FARM07,2026-01-01T19:05:00Z,2026-01-01T19:09:00Z,1096.9,6.5,7.8,2.2,76.2
TURB030,FARM07,2026-01-01T19:10:00Z,2026-01-01T19:12:00Z,1527.8,6.6,8.7,3.0,76.0
TURB030,FARM07,2026-01-01T19:15:00Z,2026-01-01T19:17:00Z,1160.8,6.4,8.4,2.0,75.0
TURB030,FARM07,2026-01-01T19:20:00Z,2026-01-01T19:21:00Z,1572.0,7.0,8.9,2.6,74.8
TURB030,FARM07,2026-01-01T19:25:00Z,2026-01-01T19:26:00Z,1392.0,6.6,8.3,2.2,74.2
TURB030,FARM07,2026-01-01T19:30:00Z,2026-01-01T19:32:00Z,998.5,5.7,7.5,1.4,73.7
TURB030,FARM07,2026-01-01T19:35:00Z,2026-01-01T19:39:00Z,879.8,5.5,7.4,2.8,73.0
TURB030,FARM07,2026-01-01T19:40:00Z,2026-01-01T19:45:00Z,462.4,4.1,5.7,1.7,71.8
TURB030,FARM07,2026-01-01T19:45:00Z,2026-01-01T19:48:00Z,664.5,4.7,6.2,2.8,71.3
TURB030,FARM07,2026-01-01T19:50:00Z,2026-01-01T19:54:00Z,535.4,4.3,5.7,2.7,70.4
TURB030,FARM07,2026-01-01T19:55:00Z,2026-01-01T20:00:00Z,592.3,4.5,6.5,3.8,69.8
TURB030,FARM07,2026-01-01T20:00:00Z,2026-01-01T20:05:00Z,202.9,3.5,5.4,2.0,69.1
TURB030,FARM07,2026-01-01T20:05:00Z,2026-01-01T20:07:00Z,116.5,3.5,5.1,2.3,67.9
TURB030,FARM07,2026-01-01T20:10:00Z,2026-01-01T20:14:00Z,376.9,4.0,5.0,3.5,67.2
TURB030,FARM07,2026-01-01T20:15:00Z,2026-01-01T20:18:00Z,628.6,4.6,6.3,3.2,67.3
TURB030,FARM07,2026-01-01T20:20:00Z,2026-01-01T20:24:00Z,767.4,4.9,6.5,2.6,67.2
TURB030,FARM07,2026-01-01T20:25:00Z,2026-01-01T20:26:00Z,460.2,4.2,5.8,2.0,66.7
TURB030,FARM07,2026-01-01T20:30:00Z,2026-01-01T20:32:00Z,763.5,5.0,6.3,3.1,66.5
TURB030,FARM07,2026-01-01T20:35:00Z,2026-01-01T20:40:00Z,1060.9,5.7,7.6,2.1,67.0
TURB030,FARM07,2026-01-01T20:40:00Z,2026-01-01T20:41:00Z,1156.5,5.8,8.2,3.6,67.8
TURB030,FARM07,2026-01-01T20:45:00Z,2026-01-01T20:50:00Z,1005.9,5.5,6.8,3.9,67.7
TURB030,FARM07,2026-01-01T20:50:00Z,2026-01-01T20:51:00Z,1152.8,6.3,8.3,3.1,68.5
TURB030,FARM07,2026-01-01T20:55:00Z,2026-01-01T20:57:00Z,1047.3,5.4,7.3,2.3,68.6
TURB030,FARM07,2026-01-01T21:00:00Z,2026-01-01T21:03:00Z,836.6,5.3,6.6,2.8,68.6
TURB030,FARM07,2026-01-01T21:05:00Z,2026-01-01T21:06:00Z,874.3,5.5,6.8,1.2,68.6
TURB030,FARM07,2026-01-01T21:10:00Z,2026-01-01T21:11:00Z,1256.5,6.8,9.7,3.6,68.5
TURB030,FARM07,2026-01-01T21:15:00Z,2026-01-01T21:20:00Z,1610.9,6.8,8.7,2.0,69.0
TURB030,FARM07,2026-01-01T21:20:00Z,2026-01-01T21:23:00Z,1283.9,6.9,9.4,2.6,69.1
TURB030,FARM07,2026-01-01T21:25:00Z,2026-01-01T21:27:00Z,1091.5,5.9,7.6,2.2,69.5
TURB030,FARM07,2026-01-01T21:30:00Z,2026-01-01T21:34:00Z,1096.9,5.7,7.6,1.5,70.0
TURB030,FARM07,2026-01-01T21:35:00Z,2026-01-01T21:37:00Z,1560.2,6.7,9.0,2.9,70.5
TURB030,FARM07,2026-01-01T21:40:00Z,2026-01-01T21:43:00Z,1264.4,6.2,8.0,1.5,70.9
TURB030,FARM07,2026-01-01T21:45:00Z,2026-01-01T21:47:00Z,1408.6,6.9,9.8,1.2,70.8
TURB030,FARM07,2026-01-01T21:50:00Z,2026-01-01T21:55:00Z,1033.7,5.4,7.2,2.9,70.7
TURB030,FARM07,2026-01-01T21:55:00Z,2026-01-01T21:56:00Z,969.0,5.6,7.5,2.0,70.2
TURB030,FARM07,2026-01-01T22:00:00Z,2026-01-01T22:16:00Z,866.9,5.6,7.5,1.9,70.2
TURB030,FARM07,2026-01-01T22:10:00Z,2026-01-01T22:11:00Z,1162.6,6.3,8.3,2.2,70.7
